address_id,as_id,address_name,as_name,as_prefix,b_type,b_pid,a_pname,as_pname, Simillar
16208,8246,Xã Hành Trung,Hành Trung,Xã,1,1908,Huyện Nghĩa Hành,Nghĩa Hành,1
---,---,---,---,---,---,---,---,---,---
15496,8247,Phường Chánh Lộ,Chánh Lộ,Phường,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15501,8248,Phường Lê Hồng Phong,Lê Hồng Phong,Phường,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15499,8249,Phường Nghĩa Chánh,Nghĩa Chánh,Phường,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15504,8250,Xã Nghĩa Dõng,Nghĩa Dõng,Xã,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15503,8251,Xã Nghĩa Dũng,Nghĩa Dũng,Xã,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15505,8252,Xã Nghĩa Hà,Nghĩa Hà,Xã,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15498,8253,Phường Nghĩa Lộ,Nghĩa Lộ,Phường,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15506,8254,Xã Nghĩa Phú,Nghĩa Phú,Xã,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15494,8255,Phường Nguyễn Nghiêm,Nguyễn Nghiêm,Phường,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15500,8256,Phường Quảng Phú,Quảng Phú,Phường,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15508,8257,Xã Tịnh Ấn Tây,Tịnh Ấn Tây,Xã,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15495,8258,Phường Trần Hưng Đạo,Trần Hưng Đạo,Phường,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15497,8259,Phường Trần Phú,Trần Phú,Phường,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15502,8260,Phường Trương Quang Trọng,Trương Quang Trọng,Phường,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15511,8284,Xã Tịnh An,Tịnh An,Xã,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15509,8285,Xã Tịnh Ấn Đông,Tịnh Ấn Đông,Xã,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15512,8288,Xã Tịnh Châu,Tịnh Châu,Xã,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15515,8293,Xã Tịnh Hòa,Tịnh Hòa,Xã,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15513,8294,Xã Tịnh Khê,Tịnh Khê,Xã,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15516,8295,Xã Tịnh Kỳ,Tịnh Kỳ,Xã,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15510,8296,Xã Tịnh Long,Tịnh Long,Xã,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15514,8300,Xã Tịnh Thiện,Tịnh Thiện,Xã,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
15507,8323,Xã Nghĩa An,Nghĩa An,Xã,1,1915,Thành phố Quảng Ngãi,Quảng Ngãi,1
,48043,,30/4,Đường,2,,,Quảng Ngãi,
,48044,,An Dương Vương,Đường,2,,,Quảng Ngãi,
,48045,,Bà Triệu,Phố,2,,,Quảng Ngãi,
,48046,,Bắc Sơn,Đường,2,,,Quảng Ngãi,
,48047,,Bích Khê,Đường,2,,,Quảng Ngãi,
,48048,,Bùi Thị Xuân,Đường,2,,,Quảng Ngãi,
,48049,,Cách Mạng Tháng Tám,Đường,2,,,Quảng Ngãi,
,48050,,Cẩm Thành,Đường,2,,,Quảng Ngãi,
,48051,,Chu Huy Mân,Đường,2,,,Quảng Ngãi,
,48052,,Chu Văn An,Đường,2,,,Quảng Ngãi,
,48053,,Đại Lộ Hùng Vương,Đường,2,,,Quảng Ngãi,
,48054,,Đặng Thùy Trâm,Đường,2,,,Quảng Ngãi,
,48055,,Đặng Văn Ngữ,Đường,2,,,Quảng Ngãi,
,48056,,Đinh Duy Tự,Đường,2,,,Quảng Ngãi,
,48057,,Đinh Nha,Đường,2,,,Quảng Ngãi,
,48058,,Đinh Tiên Hoàng,Đường,2,,,Quảng Ngãi,
,48059,,Đinh Triều,Đường,2,,,Quảng Ngãi,
,48060,,Đoàn Khắc Nhượng,Đường,2,,,Quảng Ngãi,
,48061,,Đoàn Thị Điểm,Đường,2,,,Quảng Ngãi,
,48062,,Đường Ngọc Cảnh,Đường,2,,,Quảng Ngãi,
,48063,,Duy Tân,Đường,2,,,Quảng Ngãi,
,48064,,Hà Huy Tập,Đường,2,,,Quảng Ngãi,
,48065,,Hai Bà Trưng,Phố,2,,,Quảng Ngãi,
,48066,,Hồ Đắc Di,Đường,2,,,Quảng Ngãi,
,48067,,Hồ Quý Ly,Đường,2,,,Quảng Ngãi,
,48068,,Hồ Xuân Hương,Đường,2,,,Quảng Ngãi,
,48069,,Hoàng Diệu,Đường,2,,,Quảng Ngãi,
,48070,,Hoàng Hoa Thám,Đường,2,,,Quảng Ngãi,
,48071,,Hoàng Văn Thụ,Đường,2,,,Quảng Ngãi,
,48072,,Hùng Vương,Đường,2,,,Quảng Ngãi,
,48073,,Huyền Trân Công Chúa,Đường,2,,,Quảng Ngãi,
,48074,,Huỳnh Công Thiệu,Đường,2,,,Quảng Ngãi,
,48075,,Huỳnh Thúc Kháng,Đường,2,,,Quảng Ngãi,
,48076,,Kim Đồng,Đường,2,,,Quảng Ngãi,
,48077,,Lê Đại Hành,Đường,2,,,Quảng Ngãi,
,48078,,Lê Đình Cẩn,Đường,2,,,Quảng Ngãi,
,48079,,Lê Hồng Phong,Đường,2,,,Quảng Ngãi,
,48080,,Lê Hữu Trác,Đường,2,,,Quảng Ngãi,
,48081,,Lê Khiết,Đường,2,,,Quảng Ngãi,
,48082,,Lê Lợi,Đường,2,,,Quảng Ngãi,
,48083,,Lê Ngung,Đường,2,,,Quảng Ngãi,
,48084,,Lê Quý Đôn,Đường,2,,,Quảng Ngãi,
,48085,,Lê Thánh Tôn,Đường,2,,,Quảng Ngãi,
,48086,,Lê Trung Đình,Đường,2,,,Quảng Ngãi,
,48087,,Lê Văn Sỹ,Đường,2,,,Quảng Ngãi,
,48088,,Lương Thế Vinh,Đường,2,,,Quảng Ngãi,
,48089,,Lý Chiêu Hoàng,Đường,2,,,Quảng Ngãi,
,48090,,Lý Chính Thắng,Đường,2,,,Quảng Ngãi,
,48091,,Lý Đạo Thành,Đường,2,,,Quảng Ngãi,
,48092,,Lý Thánh Tông,Đường,2,,,Quảng Ngãi,
,48093,,Lý Thường Kiệt,Phố,2,,,Quảng Ngãi,
,48094,,Mạc Đăng Dung,Đường,2,,,Quảng Ngãi,
,48095,,Mạc Đĩnh Chi,Đường,2,,,Quảng Ngãi,
,48096,,Mai Đình Dõng,Đường,2,,,Quảng Ngãi,
,48097,,Mai Xuân Thưởng,Đường,2,,,Quảng Ngãi,
,48098,,Ngô Quyền,Đường,2,,,Quảng Ngãi,
,48099,,Ngô Sỹ Liên,Phố,2,,,Quảng Ngãi,
,48100,,Nguyễn An,Đường,2,,,Quảng Ngãi,
,48101,,Nguyễn Bá Loan,Đường,2,,,Quảng Ngãi,
,48102,,Nguyễn Bỉnh Khiêm,Đường,2,,,Quảng Ngãi,
,48103,,Nguyễn Chánh,Đường,2,,,Quảng Ngãi,
,48104,,Nguyễn Chí Thanh,Đường,2,,,Quảng Ngãi,
,48105,,Nguyễn Công Hoan,Đường,2,,,Quảng Ngãi,
,48106,,Nguyễn Công Phương,Đường,2,,,Quảng Ngãi,
,48107,,Nguyễn Cư Trinh,Đường,2,,,Quảng Ngãi,
,48108,,Nguyễn Đình Chiểu,Đường,2,,,Quảng Ngãi,
,48109,,Nguyễn Du,Đường,2,,,Quảng Ngãi,
,48110,,Nguyễn Hoàng,Đường,2,,,Quảng Ngãi,
,48111,,Nguyễn Hữu Cảnh,Đường,2,,,Quảng Ngãi,
,48112,,Nguyễn Khuyến,Đường,2,,,Quảng Ngãi,
,48113,,Nguyễn Năng Lự,Đường,2,,,Quảng Ngãi,
,48114,,Nguyễn Nghiêm,Đường,2,,,Quảng Ngãi,
,48115,,Nguyễn Tấn Kỳ,Đường,2,,,Quảng Ngãi,
,48116,,Nguyễn Thái Học,Đường,2,,,Quảng Ngãi,
,48117,,Nguyễn Thị Định,Đường,2,,,Quảng Ngãi,
,48118,,Nguyễn Thông,Đường,2,,,Quảng Ngãi,
,48119,,Nguyễn Thụy,Đường,2,,,Quảng Ngãi,
,48120,,Nguyễn Trãi,Đường,2,,,Quảng Ngãi,
,48121,,Nguyễn Trung Trực,Đường,2,,,Quảng Ngãi,
,48122,,Nguyễn Trường Tộ,Đường,2,,,Quảng Ngãi,
,48123,,Nguyễn Tự Tân,Đường,2,,,Quảng Ngãi,
,48124,,Nguyễn Văn Côn,Đường,2,,,Quảng Ngãi,
,48125,,Nguyễn Văn Linh,Đường,2,,,Quảng Ngãi,
,48126,,Nguyễn Văn Trỗi,Đường,2,,,Quảng Ngãi,
,48127,,Nguyễn Vịnh,Đường,2,,,Quảng Ngãi,
,48128,,Phạm Đường,Đường,2,,,Quảng Ngãi,
,48129,,Phạm Hàm,Đường,2,,,Quảng Ngãi,
,48130,,Phạm Ngũ Lão,Đường,2,,,Quảng Ngãi,
,48131,,Phạm Quang Ảnh,Đường,2,,,Quảng Ngãi,
,48132,,Phạm Tuân,Đường,2,,,Quảng Ngãi,
,48133,,Phạm Văn Đồng,Đường,2,,,Quảng Ngãi,
,48134,,Phạm Xuân Hòa,Đường,2,,,Quảng Ngãi,
,48135,,Phan Bội Châu,Đường,2,,,Quảng Ngãi,
,48136,,Phan Chu Trinh,Đường,2,,,Quảng Ngãi,
,48137,,Phan Đăng Lưu,Phố,2,,,Quảng Ngãi,
,48138,,Phan Đình Phùng,Đường,2,,,Quảng Ngãi,
,48139,,Phan Huy Ích,Đường,2,,,Quảng Ngãi,
,48140,,Phan Long Bằng,Đường,2,,,Quảng Ngãi,
,48141,,Phan Thái Ất,Đường,2,,,Quảng Ngãi,
,48142,,Phan Văn Trị,Đường,2,,,Quảng Ngãi,
,48143,,Quang Trung,Đường,2,,,Quảng Ngãi,
,48144,,Quốc lộ 1A,Đường,2,,,Quảng Ngãi,
,48145,,Quốc Lộ 24A,Đường,2,,,Quảng Ngãi,
,48146,,Quốc Lộ 24B,Đường,2,,,Quảng Ngãi,
,48147,,Số 3,Đường,2,,,Quảng Ngãi,
,48148,,Số 4,Đường,2,,,Quảng Ngãi,
,48149,,Số 5,Đường,2,,,Quảng Ngãi,
,48150,,Số 6,Đường,2,,,Quảng Ngãi,
,48151,,Số 9,Đường,2,,,Quảng Ngãi,
,48152,,Tế Hanh,Đường,2,,,Quảng Ngãi,
,48153,,Thái Thú,Đường,2,,,Quảng Ngãi,
,48154,,Thành Thái,Đường,2,,,Quảng Ngãi,
,48155,,Thiên Hưng,Đường,2,,,Quảng Ngãi,
,48156,,Thiên Lộc,Đường,2,,,Quảng Ngãi,
,48157,,Thiên Mỹ,Đường,2,,,Quảng Ngãi,
,48158,,Tỉnh lộ 623,Đường,2,,,Quảng Ngãi,
,48159,,Tỉnh lộ 623C,Đường,2,,,Quảng Ngãi,
,48160,,Tô Hiến Thành,Đường,2,,,Quảng Ngãi,
,48161,,Tố Hữu,Đường,2,,,Quảng Ngãi,
,48162,,Tôn Đức Thắng,Phố,2,,,Quảng Ngãi,
,48163,,Tống Văn Trân,Đường,2,,,Quảng Ngãi,
,48164,,Trà Bồng Khởi Nghĩa,Đường,2,,,Quảng Ngãi,
,48165,,Trần Anh Tông,Đường,2,,,Quảng Ngãi,
,48166,,Trần Bình Trọng,Đường,2,,,Quảng Ngãi,
,48167,,Trần Cầm,Đường,2,,,Quảng Ngãi,
,48168,,Trần Cao Vân,Đường,2,,,Quảng Ngãi,
,48169,,Trần Công Hiến,Đường,2,,,Quảng Ngãi,
,48170,,Trần Dư,Đường,2,,,Quảng Ngãi,
,48171,,Trần Hưng Đạo,Đường,2,,,Quảng Ngãi,
,48172,,Trần Khánh Dư,Đường,2,,,Quảng Ngãi,
,48173,,Trần Kiên,Đường,2,,,Quảng Ngãi,
,48174,,Trần Kỳ Phong,Đường,2,,,Quảng Ngãi,
,48175,,Trần Nam Trung,Đường,2,,,Quảng Ngãi,
,48176,,Trần Quang Diệu,Đường,2,,,Quảng Ngãi,
,48177,,Trần Quang Khải,Đường,2,,,Quảng Ngãi,
,48178,,Trần Quốc Toản,Đường,2,,,Quảng Ngãi,
,48179,,Trần Quý Cáp,Đường,2,,,Quảng Ngãi,
,48180,,Trần Tế Xương,Đường,2,,,Quảng Ngãi,
,48181,,Trần Thái Tông,Đường,2,,,Quảng Ngãi,
,48182,,Trần Thị Hiệp,Đường,2,,,Quảng Ngãi,
,48183,,Trần Thủ Độ,Đường,2,,,Quảng Ngãi,
,48184,,Triệu Quang Phục,Đường,2,,,Quảng Ngãi,
,48185,,Trịnh Công Sơn,Đường,2,,,Quảng Ngãi,
,48186,,Trường Chinh,Đường,2,,,Quảng Ngãi,
,48187,,Trương Đăng Trinh,Đường,2,,,Quảng Ngãi,
,48188,,Trương Định,Đường,2,,,Quảng Ngãi,
,48189,,Trương Hán Siêu,Đường,2,,,Quảng Ngãi,
,48190,,Trương Quang Cận,Đường,2,,,Quảng Ngãi,
,48191,,Trương Quang Giao,Đường,2,,,Quảng Ngãi,
,48192,,Trương Quang Trọng,Đường,2,,,Quảng Ngãi,
,48193,,Trương Vĩnh Ký,Đường,2,,,Quảng Ngãi,
,48194,,Trường Xuân,Đường,2,,,Quảng Ngãi,
,48195,,Vân Đông,Đường,2,,,Quảng Ngãi,
,48196,,Vạn Tượng,Đường,2,,,Quảng Ngãi,
,48197,,Võ Hàn,Đường,2,,,Quảng Ngãi,
,48198,,Võ Nguyên Giáp,Đường,2,,,Quảng Ngãi,
,48199,,Võ Quán,Đường,2,,,Quảng Ngãi,
,48200,,Võ Thị Sáu,Đường,2,,,Quảng Ngãi,
,48201,,Võ Tùng,Đường,2,,,Quảng Ngãi,
,48202,,Xuân Diệu,Đường,2,,,Quảng Ngãi,
,48203,,Xuân Thủy,Đường,2,,,Quảng Ngãi,
,103013,,An Phú Sinh,,4,,,Quảng Ngãi,
,103014,,KDC Phan Đình Phùng-Nam Lê Lợi,,4,,,Quảng Ngãi,
,103015,,KĐT Ngọc Bảo Viên,,4,,,Quảng Ngãi,
,103016,,KĐT Thiên Mỹ Lộc,,4,,,Quảng Ngãi,
,103017,,Khu dân cư Bắc Lê Lợi,,4,,,Quảng Ngãi,
,103018,,Phú Mỹ Quảng Ngãi,,4,,,Quảng Ngãi,
---,---,---,---,---,---,---,---,---,---
23779,8261,Thị trấn Di Lăng,Di Lăng,Thị trấn,1,1909,Huyện Sơn Hà,Sơn Hà,1
23818,8262,xã Sơn Ba,Sơn Ba,Xã,1,1909,Huyện Sơn Hà,Sơn Hà,1
23791,8263,xã Sơn Bao,Sơn Bao,Xã,1,1909,Huyện Sơn Hà,Sơn Hà,1
23806,8264,xã Sơn Cao,Sơn Cao,Xã,1,1909,Huyện Sơn Hà,Sơn Hà,1
23797,8265,xã Sơn Giang,Sơn Giang,Xã,1,1909,Huyện Sơn Hà,Sơn Hà,1
23821,8266,xã Sơn Hạ,Sơn Hạ,Xã,1,1909,Huyện Sơn Hà,Sơn Hà,1
23809,8267,xã Sơn Hải,Sơn Hải,Xã,1,1909,Huyện Sơn Hà,Sơn Hà,1
23815,8268,xã Sơn Kỳ,Sơn Kỳ,Xã,1,1909,Huyện Sơn Hà,Sơn Hà,1
23794,8269,xã Sơn Linh,Sơn Linh,Xã,1,1909,Huyện Sơn Hà,Sơn Hà,1
23788,8270,xã Sơn Nham,Sơn Nham,Xã,1,1909,Huyện Sơn Hà,Sơn Hà,1
23785,8271,xã Sơn Thành,Sơn Thành,Xã,1,1909,Huyện Sơn Hà,Sơn Hà,1
23803,8272,xã Sơn Thượng,Sơn Thượng,Xã,1,1909,Huyện Sơn Hà,Sơn Hà,1
23812,8273,xã Sơn Thủy,Sơn Thủy,Xã,1,1909,Huyện Sơn Hà,Sơn Hà,1
23800,8274,xã Sơn Trung,Sơn Trung,Xã,1,1909,Huyện Sơn Hà,Sơn Hà,1
---,---,---,---,---,---,---,---,---,---
23922,8275,xã Sơn Bua,Sơn Bua,Xã,1,1910,Huyện Sơn Tây,Sơn Tây,1
23937,8276,xã Sơn Dung,Sơn Dung,Xã,1,1910,Huyện Sơn Tây,Sơn Tây,1
23946,8277,xã Sơn Lập,Sơn Lập,Xã,1,1910,Huyện Sơn Tây,Sơn Tây,1
23931,8278,xã Sơn Liên,Sơn Liên,Xã,1,1910,Huyện Sơn Tây,Sơn Tây,1
23940,8279,xã Sơn Long,Sơn Long,Xã,1,1910,Huyện Sơn Tây,Sơn Tây,1
23934,8280,xã Sơn Màu,Sơn Màu,Xã,1,1910,Huyện Sơn Tây,Sơn Tây,1
23925,8281,xã Sơn Mùa,Sơn Mùa,Xã,1,1910,Huyện Sơn Tây,Sơn Tây,1
23928,8282,xã Sơn Tân,Sơn Tân,Xã,1,1910,Huyện Sơn Tây,Sơn Tây,1
23943,8283,xã Sơn Tinh,Sơn Tinh,Xã,1,1910,Huyện Sơn Tây,Sơn Tây,1
---,---,---,---,---,---,---,---,---,---
17319,8286,Xã Tịnh Bắc,Tịnh bắc,Xã,1,1911,Huyện Sơn Tịnh,Sơn Tịnh,1
17320,8287,Xã Tịnh Bình,Tịnh Bình,Xã,1,1911,Huyện Sơn Tịnh,Sơn Tịnh,1
17318,8289,Xã Tịnh Đông,Tịnh Đông,Xã,1,1911,Huyện Sơn Tịnh,Sơn Tịnh,1
17317,8290,Xã Tịnh Giang,Tịnh Giang,Xã,1,1911,Huyện Sơn Tịnh,Sơn Tịnh,1
17316,8291,Xã Tịnh Hà,Tịnh Hà,Xã,1,1911,Huyện Sơn Tịnh,Sơn Tịnh,1
17315,8292,Xã Tịnh Hiệp,Tịnh Hiệp,Xã,1,1911,Huyện Sơn Tịnh,Sơn Tịnh,1
17314,8297,Xã Tịnh Minh,Tịnh Minh,Xã,1,1911,Huyện Sơn Tịnh,Sơn Tịnh,1
17313,8298,Xã Tịnh Phong,Tịnh Phong,Xã,1,1911,Huyện Sơn Tịnh,Sơn Tịnh,1
17310,8299,Xã Tịnh Sơn,Tịnh Sơn,Xã,1,1911,Huyện Sơn Tịnh,Sơn Tịnh,1
17312,8301,Xã Tịnh Thọ,Tịnh Thọ,Xã,1,1911,Huyện Sơn Tịnh,Sơn Tịnh,1
17311,8302,Xã Tịnh Trà,Tịnh Trà,Xã,1,1911,Huyện Sơn Tịnh,Sơn Tịnh,1
,48204,,Bờ Bắc Sông Trà,Đường,2,,,Sơn Tịnh,
,48205,,Quốc lộ 1A,Đường,2,,,Sơn Tịnh,
,48206,,Quốc Lộ 24B,Đường,2,,,Sơn Tịnh,
,48207,,Tỉnh lộ 623,Đường,2,,,Sơn Tịnh,
,103019,,Sơn Tịnh,,4,,,Sơn Tịnh,
---,---,---,---,---,---,---,---,---,---
23755,8303,xã Trà Khê,Trà Khê,Xã,1,1912,Huyện Tây Trà,Tây Trà,1
23764,8304,xã Trà Lãnh,Trà Lãnh,Xã,1,1912,Huyện Tây Trà,Tây Trà,1
23767,8305,xã Trà Nham,Trà Nham,Xã,1,1912,Huyện Tây Trà,Tây Trà,1
23761,8306,xã Trà Phong,Trà Phong,Xã,1,1912,Huyện Tây Trà,Tây Trà,1
23758,8307,xã Trà Quân,Trà Quân,Xã,1,1912,Huyện Tây Trà,Tây Trà,1
23752,8308,xã Trà Thanh,Trà Thanh,Xã,1,1912,Huyện Tây Trà,Tây Trà,1
23773,8309,xã Trà Thọ,Trà Thọ,Xã,1,1912,Huyện Tây Trà,Tây Trà,1
23776,8310,xã Trà Trung,Trà Trung,Xã,1,1912,Huyện Tây Trà,Tây Trà,1
23770,8311,xã Trà Xinh,Trà Xinh,Xã,1,1912,Huyện Tây Trà,Tây Trà,1
---,---,---,---,---,---,---,---,---,---
22356,8312,xã Trà Bình,Trà Bình,Xã,1,1913,Huyện Trà Bồng,Trà Bồng,1
22376,8313,xã Trà Bùi,Trà Bùi,Xã,1,1913,Huyện Trà Bồng,Trà Bồng,1
22360,8314,xã Trà Giang,Trà Giang,Xã,1,1913,Huyện Trà Bồng,Trà Bồng,1
22368,8315,xã Trà Hiệp,Trà Hiệp,Xã,1,1913,Huyện Trà Bồng,Trà Bồng,1
22384,8316,xã Trà Lâm,Trà Lâm,Xã,1,1913,Huyện Trà Bồng,Trà Bồng,1
22352,8317,xã Trà Phú,Trà Phú,Xã,1,1913,Huyện Trà Bồng,Trà Bồng,1
22380,8318,xã Trà Sơn,Trà Sơn,Xã,1,1913,Huyện Trà Bồng,Trà Bồng,1
22372,8319,xã Trà Tân,Trà Tân,Xã,1,1913,Huyện Trà Bồng,Trà Bồng,1
22364,8320,xã Trà Thuỷ,Trà Thủy,Xã,1,1913,Huyện Trà Bồng,Trà Bồng,0.8
22348,8321,Thị trấn Trà Xuân,Trà Xuân,Thị trấn,1,1913,Huyện Trà Bồng,Trà Bồng,1
---,---,---,---,---,---,---,---,---,---
15518,8322,Thị Trấn La Hà,La Hà,Thị trấn,1,1914,Huyện Tư Nghĩa,Tư Nghĩa,1
16209,8324,Xã Nghĩa Điền,Nghĩa Điền,Xã,1,1914,Huyện Tư Nghĩa,Tư Nghĩa,1
16219,8325,Xã Nghĩa Hiệp,Nghĩa Hiệp,Xã,1,1914,Huyện Tư Nghĩa,Tư Nghĩa,1
16210,8326,Xã Nghĩa Hòa,Nghĩa Hòa,Xã,1,1914,Huyện Tư Nghĩa,Tư Nghĩa,1
16216,8327,Xã Nghĩa Kỳ,Nghĩa Kỳ,Xã,1,1914,Huyện Tư Nghĩa,Tư Nghĩa,1
16213,8328,Xã Nghĩa Lâm,Nghĩa Lâm,Xã,1,1914,Huyện Tư Nghĩa,Tư Nghĩa,1
16221,8329,Xã Nghĩa Mỹ,Nghĩa Mỹ,Xã,1,1914,Huyện Tư Nghĩa,Tư Nghĩa,1
16220,8330,Xã Nghĩa Phương,Nghĩa Phương,Xã,1,1914,Huyện Tư Nghĩa,Tư Nghĩa,1
16211,8331,Xã Nghĩa Sơn,Nghĩa Sơn,Xã,1,1914,Huyện Tư Nghĩa,Tư Nghĩa,1
16214,8332,Xã Nghĩa Thắng,Nghĩa Thắng,Xã,1,1914,Huyện Tư Nghĩa,Tư Nghĩa,1
16212,8333,Xã Nghĩa Thọ,Nghĩa Thọ,Xã,1,1914,Huyện Tư Nghĩa,Tư Nghĩa,1
16215,8334,Xã Nghĩa Thuận,Nghĩa Thuận,Xã,1,1914,Huyện Tư Nghĩa,Tư Nghĩa,1
16218,8335,Xã Nghĩa Thương,Nghĩa Thương,Xã,1,1914,Huyện Tư Nghĩa,Tư Nghĩa,1
16217,8336,Xã Nghĩa Trung,Nghĩa Trung,Xã,1,1914,Huyện Tư Nghĩa,Tư Nghĩa,1
15519,8337,Thị Trấn Sông Vệ,Sông Vệ,Thị trấn,1,1914,Huyện Tư Nghĩa,Tư Nghĩa,1
,48208,,Nguyễn Công Phương,Đường,2,,,Tư Nghĩa,
,48209,,Quốc lộ 1A,Đường,2,,,Tư Nghĩa,
,48210,,Tỉnh lộ 623,Đường,2,,,Tư Nghĩa,
,48211,,Tỉnh lộ 623B,Đường,2,,,Tư Nghĩa,
,48212,,Tỉnh lộ 623C,Đường,2,,,Tư Nghĩa,
,103020,,KĐT Phú An Khang,,4,,,Tư Nghĩa,
,103021,,Khu dân cư An Lộc Phát,,4,,,Tư Nghĩa,
---,---,---,---,---,---,---,---,---,---
20925,4075,Thị trấn Ba Chẽ,Ba Chẽ,Thị trấn,1,1916,Huyện Ba Chẽ,Ba Chẽ,1
20926,4076,xã Đạp Thanh,Đạp Thanh,Xã,1,1916,Huyện Ba Chẽ,Ba Chẽ,1
20927,4077,xã Đồn Đạc,Đồn Đạc,Xã,1,1916,Huyện Ba Chẽ,Ba Chẽ,1
20928,4078,Xã Lương Mông,Lương Mông,Xã,1,1916,Huyện Ba Chẽ,Ba Chẽ,1
20929,4079,xã Minh Cầm,Minh Cầm,Xã,1,1916,Huyện Ba Chẽ,Ba Chẽ,1
20930,4080,xã Nam Sơn,Nam Sơn,Xã,1,1916,Huyện Ba Chẽ,Ba Chẽ,1
20931,4081,xã Thanh Lâm,Thanh Lâm,Xã,1,1916,Huyện Ba Chẽ,Ba Chẽ,1
20932,4082,xã Thanh Sơn,Thanh Sơn,Xã,1,1916,Huyện Ba Chẽ,Ba Chẽ,1
---,---,---,---,---,---,---,---,---,---
20918,4083,Thị trấn Bình Liêu,Bình Liêu,Thị trấn,1,1917,Huyện Bình Liêu,Bình Liêu,1
20917,4084,Xã Đồng Tâm,Đồng Tâm,Xã,1,1917,Huyện Bình Liêu,Bình Liêu,1
20919,4085,xã Đồng Văn,Đồng Văn,Xã,1,1917,Huyện Bình Liêu,Bình Liêu,1
20920,4086,xã Hoành Mô,Hoành Mô,Xã,1,1917,Huyện Bình Liêu,Bình Liêu,1
20921,4087,xã Húc Động,Húc Động,Xã,1,1917,Huyện Bình Liêu,Bình Liêu,1
20922,4088,Xã Lục Hồn,Lục Hồn,Xã,1,1917,Huyện Bình Liêu,Bình Liêu,1
20923,4089,xã Tình Húc,Tình Húc,Xã,1,1917,Huyện Bình Liêu,Bình Liêu,1
20924,4090,xã Vô Ngại,Vô Ngại,Xã,1,1917,Huyện Bình Liêu,Bình Liêu,1
---,---,---,---,---,---,---,---,---,---
5760,4091,Cẩm Bình,Cẩm Bình,Phường,1,1928,Thành phố Cẩm Phả,Cẩm Phả,Substring
5761,4092,Cẩm Đông,Cẩm Đông,Phường,1,1928,Thành phố Cẩm Phả,Cẩm Phả,Substring
16703,4093,xã Cẩm Hải,Cẩm Hải,Xã,1,1928,Thành phố Cẩm Phả,Cẩm Phả,1
5763,4094,Cẩm Phú,Cẩm Phú,Phường,1,1928,Thành phố Cẩm Phả,Cẩm Phả,Substring
5762,4095,Cẩm Sơn,Cẩm Sơn,Phường,1,1928,Thành phố Cẩm Phả,Cẩm Phả,Substring
5759,4096,Cẩm Tây,Cẩm Tây,Phường,1,1928,Thành phố Cẩm Phả,Cẩm Phả,Substring
5755,4097,Cẩm Thạch,Cẩm Thạch,Phường,1,1928,Thành phố Cẩm Phả,Cẩm Phả,Substring
5758,4098,Cẩm Thành,Cẩm Thành,Phường,1,1928,Thành phố Cẩm Phả,Cẩm Phả,Substring
5764,4099,Cẩm Thịnh,Cẩm Thịnh,Phường,1,1928,Thành phố Cẩm Phả,Cẩm Phả,Substring
,4100,,Cẩm Thuỷ,Phường,1,,,Cẩm Phả,
5757,4101,Cẩm Trung,Cẩm Trung,Phường,1,1928,Thành phố Cẩm Phả,Cẩm Phả,Substring
16704,4102,Xã Cộng Hòa,Cộng Hoà,Xã,1,1928,Thành phố Cẩm Phả,Cẩm Phả,0.8
5765,4103,Cửa Ông,Cửa Ông,Phường,1,1928,Thành phố Cẩm Phả,Cẩm Phả,Substring
16705,4104,xã Dương Huy,Dương Huy,Xã,1,1928,Thành phố Cẩm Phả,Cẩm Phả,1
5766,4105,Mông Dương,Mông Dương,Phường,1,1928,Thành phố Cẩm Phả,Cẩm Phả,Substring
5754,4106,Quang Hanh,Quang Hanh,Phường,1,1928,Thành phố Cẩm Phả,Cẩm Phả,Substring
,42424,,18,Đường,2,,,Cẩm Phả,
,42425,,18A,Đường,2,,,Cẩm Phả,
,42426,,22/11,Đường,2,,,Cẩm Phả,
