address_id,address_service_id,address_name,address_service_name,address_type,address_service_prefix,address_parent,address-service_parent, Simillar,,NOTE
19459,3425,Xã Đa Quyn,Đa Quyn,1,Xã,Huyện Đức Trọng,Đức Trọng,0.933,,
19447,3426,Xã Hiệp An,Hiệp An,1,Xã,Huyện Đức Trọng,Đức Trọng,0.933,,
19462,3433,Xã Phú Hội,Phú Hội,1,Xã,Huyện Đức Trọng,Đức Trọng,0.933,,
19452,3434,Xã Tà Hine,Tà Hine,1,Xã,Huyện Đức Trọng,Đức Trọng,0.933,,
19450,3435,Xã Tà Năng,Tà Năng,1,Xã,Huyện Đức Trọng,Đức Trọng,0.933,,
19458,3436,Xã Tân Hội,Tân Hội,1,Xã,Huyện Đức Trọng,Đức Trọng,0.933,,
16035,7358,Xã Bến Củi,Bến Củi,1,Xã,Huyện Dương Minh Châu,Dương Minh Châu,0.933,,
16042,7366,Xã Suối Đá,Suối Đá,1,Xã,Huyện Dương Minh Châu,Dương Minh Châu,0.933,,
20453,2642,Xã Duy Hải,Duy Hải,1,Xã,Huyện Duy Xuyên,Duy Xuyên,0.933,,
20438,2643,Xã Duy Hòa,Duy Hòa,1,Xã,Huyện Duy Xuyên,Duy Xuyên,0.933,,
20433,2645,Xã Duy Phú,Duy Phú,1,Xã,Huyện Duy Xuyên,Duy Xuyên,0.933,,
20443,2647,Xã Duy Sơn,Duy Sơn,1,Xã,Huyện Duy Xuyên,Duy Xuyên,0.933,,
20435,2648,Xã Duy Tân,Duy Tân,1,Xã,Huyện Duy Xuyên,Duy Xuyên,0.933,,
20430,2650,Xã Duy Thu,Duy Thu,1,Xã,Huyện Duy Xuyên,Duy Xuyên,0.933,,
6216,10350,Xã Ngũ Lạc,Ngũ Lạc,1,Xã,Huyện Duyên Hải,Duyên Hải,0.933,,
19465,2986,Xã Cư Bông,Cư Bông,1,Xã,Huyện Ea Kar,Ea Kar,0.933,,
19561,3004,Xã Ea Bung,Ea Bung,1,Xã,Huyện Ea Súp,Ea Súp,0.933,,
19567,3008,Xã Ia Jlơi,Ia Jlơi,1,Xã,Huyện Ea Súp,Ea Súp,0.933,,
19502,2978,Xã Ea Hiao,Ea Hiao,1,Xã,Huyện EaHLeo,EaHLeo,0.933,,
19509,2980,Xã Ea Khal,Ea Khăl,1,Xã,Huyện EaHLeo,EaHLeo,0.933,,
18305,3783,xã Cao Đức,Cao Đức,1,Xã,Huyện Gia Bình,Gia Bình,0.933,,
18306,3784,xã Đại Bái,Đại Bái,1,Xã,Huyện Gia Bình,Gia Bình,0.933,,
18307,3785,xã Đại Lai,Đại Lai,1,Xã,Huyện Gia Bình,Gia Bình,0.933,,
7092,5263,Xã Gia Hòa,Gia Hòa,1,Xã,Huyện Gia Lộc,Gia Lộc,0.933,,
7095,5267,Xã Gia Tân,Gia Tân,1,Xã,Huyện Gia Lộc,Gia Lộc,0.933,,
7829,8641,Xã Gia Hòa,Gia Hoà,1,Xã,Huyện Gia Viễn,Gia Viễn,0.933,,
7832,8643,Xã Gia Lạc,Gia Lạc,1,Xã,Huyện Gia Viễn,Gia Viễn,0.933,,
7823,8644,Xã Gia Lập,Gia Lập,1,Xã,Huyện Gia Viễn,Gia Viễn,0.933,,
7825,8647,Xã Gia Phú,Gia Phú,1,Xã,Huyện Gia Viễn,Gia Viễn,0.933,,
7822,8650,Xã Gia Tân,Gia Tân,1,Xã,Huyện Gia Viễn,Gia Viễn,0.933,,
7816,8657,Xã Gia Vân,Gia Vân,1,Xã,Huyện Gia Viễn,Gia Viễn,0.933,,
18449,3648,Xã Phú Lợi,Phú Lợi,1,Xã,Huyện Giang Thành,Giang Thành,0.933,,
20077,7777,Xã Giao An,Giao An,1,Xã,Huyện Giao Thủy,Giao Thủy,0.933,,
20073,7779,Xã Giao Hà,Giao Hà,1,Xã,Huyện Giao Thủy,Giao Thủy,0.933,,
16312,10180,Xã Gio Hải,Gio Hải,1,Xã,Huyện Gio Linh,Gio Linh,0.933,,
16313,10181,Xã Gio Hòa,Gio Hòa,1,Xã,Huyện Gio Linh,Gio Linh,0.933,,
16314,10183,Xã Gio Mai,Gio Mai,1,Xã,Huyện Gio Linh,Gio Linh,0.933,,
16318,10187,Xã Gio Sơn,Gio Sơn,1,Xã,Huyện Gio Linh,Gio Linh,0.933,,
7476,8293,Xã Hưng Lễ,Hưng Lễ,1,Xã,Huyện Giồng Trôm,Giồng Trôm,0.933,,
7479,8296,Xã Long Mỹ,Long Mỹ,1,Xã,Huyện Giồng Trôm,Giồng Trôm,0.933,,
7487,8304,Xã Sơn Phú,Sơn Phú,1,Xã,Huyện Giồng Trôm,Giồng Trôm,0.933,,
7488,8305,Xã Tân Hào,Tân Hào,1,Xã,Huyện Giồng Trôm,Giồng Trôm,0.933,,
6569,6226,Xã Bình Ân,Bình Ân,1,Xã,Huyện Gò Công Đông,Gò Công Đông,0.933,,
6577,6235,Xã Tân Tây,Tân Tây,1,Xã,Huyện Gò Công Đông,Gò Công Đông,0.933,,
19210,7368,Xã Bàu Đồn,Bàu Đồn,1,Xã,Huyện Gò Dầu,Gò Dầu,0.933,,
10084,3672,Xã Định An,Định An,1,Xã,Huyện Gò Quao,Gò Quao,0.933,,
21681,8861,xã Lâm Lợi,Lâm Lợi,1,Xã,Huyện Hạ Hòa,Hạ Hòa,0.933,,
20532,11899,Xã Cô Ngân,Cô Ngân,1,Xã,Huyện Hạ Lang,Hạ Lang,0.933,,
20522,11903,Xã Lý Quốc,Lý Quốc,1,Xã,Huyện Hạ Lang,Hạ Lang,0.933,,
20534,11910,Xã Thị Hoa,Thị Hoa,1,Xã,Huyện Hạ Lang,Hạ Lang,0.933,,
19899,11915,xã Hạ Thôn,Hạ Thôn,1,Xã,Huyện Hà Quảng,Hà Quảng,0.933,,
19901,11917,xã Kéo Yên,Kéo Yên,1,Xã,Huyện Hà Quảng,Hà Quảng,0.933,,
20070,4147,xã Hà Bình,Hà Bình,1,Xã,Huyện Hà Trung,Hà Trung,0.933,,
20074,4148,xã Hà Châu,Hà Châu,1,Xã,Huyện Hà Trung,Hà Trung,0.933,,
20062,4149,xã Hà Đông,Hà Đông,1,Xã,Huyện Hà Trung,Hà Trung,0.933,,
20058,4155,xã Hà Lĩnh,Hà Lĩnh,1,Xã,Huyện Hà Trung,Hà Trung,0.933,,
20011,4156,xã Hà Long,Hà Long,1,Xã,Huyện Hà Trung,Hà Trung,0.933,,
20047,4157,xã Hà Ngọc,Hà Ngọc,1,Xã,Huyện Hà Trung,Hà Trung,0.933,,
20049,4158,xã Hà Ninh,Hà Ninh,1,Xã,Huyện Hà Trung,Hà Trung,0.933,,
20078,4163,xã Hà Thái,Hà Thái,1,Xã,Huyện Hà Trung,Hà Trung,0.933,,
20067,4165,xã Hà Tiến,Hà Tiến,1,Xã,Huyện Hà Trung,Hà Trung,0.933,,
20076,4166,xã Hà Toại,Hà Toại,1,Xã,Huyện Hà Trung,Hà Trung,0.933,,
20015,4169,xã Hà Vinh,Hà Vinh,1,Xã,Huyện Hà Trung,Hà Trung,0.933,,
16872,3981,xã Phú Hải,Phú Hải,1,Xã,Huyện Hải Hà,Hải Hà,0.933,,
20209,7800,Xã Hải Anh,Hải Anh,1,Xã,Huyện Hải Hậu,Hải Hậu,0.933,,
20215,7801,Xã Hải Bắc,Hải Bắc,1,Xã,Huyện Hải Hậu,Hải Hậu,0.933,,
20278,7809,Xã Hải Hòa,Hải Hòa,1,Xã,Huyện Hải Hậu,Hải Hậu,0.933,,
20234,7811,Xã Hải Lộc,Hải Lộc,1,Xã,Huyện Hải Hậu,Hải Hậu,0.933,,
20198,7815,Xã Hải Nam,Hải Nam,1,Xã,Huyện Hải Hậu,Hải Hậu,0.933,,
20256,7818,Xã Hải Phú,Hải Phú,1,Xã,Huyện Hải Hậu,Hải Hậu,0.933,,
20240,7822,Xã Hải Sơn,Hải Sơn,1,Xã,Huyện Hải Hậu,Hải Hậu,0.933,,
20242,7823,Xã Hải Tân,Hải Tân,1,Xã,Huyện Hải Hậu,Hải Hậu,0.933,,
20250,7824,Xã Hải Tây,Hải Tây,1,Xã,Huyện Hải Hậu,Hải Hậu,0.933,,
20203,7829,Xã Hải Vân,Hải Vân,1,Xã,Huyện Hải Hậu,Hải Hậu,0.933,,
16332,10201,Xã Hải Hòa,Hải Hòa,1,Xã,Huyện Hải Lăng,Hải Lăng,0.933,,
16333,10202,Xã Hải Khê,Hải Khê,1,Xã,Huyện Hải Lăng,Hải Lăng,0.933,,
16342,10203,Xã Hải Lâm,Hải Lâm,1,Xã,Huyện Hải Lăng,Hải Lăng,0.933,,
16344,10205,Xã Hải Phú,Hải Phú,1,Xã,Huyện Hải Lăng,Hải Lăng,0.933,,
16341,10206,Xã Hải Quế,Hải Quế,1,Xã,Huyện Hải Lăng,Hải Lăng,0.933,,
16345,10207,Xã Hải Quy,Hải Quy,1,Xã,Huyện Hải Lăng,Hải Lăng,0.933,,
16339,10208,Xã Hải Sơn,Hải Sơn,1,Xã,Huyện Hải Lăng,Hải Lăng,0.933,,
16334,10209,Xã Hải Tân,Hải Tân,1,Xã,Huyện Hải Lăng,Hải Lăng,0.933,,
16336,10212,Xã Hải Thọ,Hải Thọ,1,Xã,Huyện Hải Lăng,Hải Lăng,0.933,,
16518,3231,Xã Hàm Đức,Hàm Đức,1,Xã,Huyện Hàm Thuận Bắc,Hàm Thuận Bắc,0.933,,
16521,3234,Xã Hàm Phú,Hàm Phú,1,Xã,Huyện Hàm Thuận Bắc,Hàm Thuận Bắc,0.933,,
16523,3236,Xã Hàm Trí,Hàm Trí,1,Xã,Huyện Hàm Thuận Bắc,Hàm Thuận Bắc,0.933,,
16529,3245,Xã Hàm Cần,Hàm Cần,1,Xã,Huyện Hàm Thuận Nam,Hàm Thuận Nam,0.933,,
16537,3252,Xã Tân Lập,Tân Lập,1,Xã,Huyện Hàm Thuận Nam,Hàm Thuận Nam,0.933,,
14923,10950,xã Bạch Xa,Bạch Xa,1,Xã,Huyện Hàm Yên,Hàm Yên,0.933,,
14925,10952,xã Bình Xa,Bình Xa,1,Xã,Huyện Hàm Yên,Hàm Yên,0.933,,
14937,10959,xã Phù Lưu,Phù Lưu,1,Xã,Huyện Hàm Yên,Hàm Yên,0.933,,
14944,10965,xã Yên Lâm,Yên Lâm,1,Xã,Huyện Hàm Yên,Hàm Yên,0.933,,
14945,10966,xã Yên Phú,Yên Phú,1,Xã,Huyện Hàm Yên,Hàm Yên,0.933,,
20127,4171,Xã Cầu Lộc,Cầu Lộc,1,Xã,Huyện Hậu Lộc,Hậu Lộc,0.933,,
20114,4174,Xã Đại Lộc,Đại Lộc,1,Xã,Huyện Hậu Lộc,Hậu Lộc,0.933,,
20167,4176,Xã Hải Lộc,Hải Lộc,1,Xã,Huyện Hậu Lộc,Hậu Lộc,0.933,,
20160,4178,Xã Hòa Lộc,Hoa Lộc,1,Xã,Huyện Hậu Lộc,Hậu Lộc,0.933,,
20160,4179,Xã Hòa Lộc,Hòa Lộc,1,Xã,Huyện Hậu Lộc,Hậu Lộc,0.933,,
20126,4182,Xã Lộc Sơn,Lộc Sơn,1,Xã,Huyện Hậu Lộc,Hậu Lộc,0.933,,
20143,4183,Xã Lộc Tân,Lộc Tân,1,Xã,Huyện Hậu Lộc,Hậu Lộc,0.933,,
20169,4186,Xã Ngư Lộc,Ngư Lộc,1,Xã,Huyện Hậu Lộc,Hậu Lộc,0.933,,
20158,4188,Xã Phú Lộc,Phú Lộc,1,Xã,Huyện Hậu Lộc,Hậu Lộc,0.933,,
20131,4195,Xã Tuy Lộc,Tuy Lộc,1,Xã,Huyện Hậu Lộc,Hậu Lộc,0.933,,
20138,4196,Xã Văn Lộc,Văn Lộc,1,Xã,Huyện Hậu Lộc,Hậu Lộc,0.933,,
22172,2663,xã Quế Lưu,Quế Lưu,1,Xã,Huyện Hiệp Đức,Hiệp Đức,0.933,,
22173,2664,xã Quế Thọ,Quế Thọ,1,Xã,Huyện Hiệp Đức,Hiệp Đức,0.933,,
16829,6618,xã Đông Lỗ,Đông Lỗ,1,Xã,Huyện Hiệp Hòa,Hiệp Hòa,0.933,,
16830,6621,xã Hòa Sơn,Hòa Sơn,1,Xã,Huyện Hiệp Hòa,Hiệp Hòa,0.933,,
16807,11938,xã Dân Chủ,Dân Chủ,1,Xã,Huyện Hòa An,Hòa An,0.933,,
13577,11947,xã Ngũ Lão,Ngũ Lão,1,Xã,Huyện Hòa An,Hòa An,0.933,,
13567,8662,xã Ninh An,Ninh An,1,Xã,Huyện Hoa Lư,Hoa Lư,0.933,,
13571,8667,xã Ninh Mỹ,Ninh Mỹ,1,Xã,Huyện Hoa Lư,Hoa Lư,0.933,,
5303,1712,Xã Hòa Phú,Hòa Phú,1,Xã,Huyện Hòa Vang,Hòa Vang,0.933,,
5296,1714,Xã Hòa Sơn,Hòa Sơn,1,Xã,Huyện Hòa Vang,Hòa Vang,0.933,,
19661,6017,Xã Hoài Mỹ,Hoài Mỹ,1,Xã,Huyện Hoài Nhơn,Hoài Nhơn,0.933,,
18198,11604,xã Bản Máy,Bản Máy,1,Xã,Huyện Hoàng Su Phì,Hoàng Su Phì,0.933,,
18200,11606,xã Bản Péo,Bản Péo,1,Xã,Huyện Hoàng Su Phì,Hoàng Su Phì,0.933,,
18203,11609,xã Đản Ván,Đản Ván,1,Xã,Huyện Hoàng Su Phì,Hoàng Su Phì,0.933,,
18204,11610,xã Hồ Thầu,Hồ Thầu,1,Xã,Huyện Hoàng Su Phì,Hoàng Su Phì,0.933,,
18205,11613,xã Nam Sơn,Nam Sơn,1,Xã,Huyện Hoàng Su Phì,Hoàng Su Phì,0.933,,
18219,11625,xã Tụ Nhân,Tụ Nhân,1,Xã,Huyện Hoàng Su Phì,Hoàng Su Phì,0.933,,
16664,3995,xã Bằng Cả,Bằng Cả,1,Xã,Huyện Hoành Bồ,Hoành Bồ,0.933,,
16665,3996,xã Dân Chủ,Dân Chủ,1,Xã,Huyện Hoành Bồ,Hoành Bồ,0.933,,
16674,4004,xã Tân Dân,Tân Dân,1,Xã,Huyện Hoành Bồ,Hoành Bồ,0.933,,
16003,3697,Xã Mỹ Thái,Mỹ Thái,1,Xã,Huyện Hòn Đất,Hòn Đất,0.933,,
16008,3703,Xã Thổ Sơn,Thổ Sơn,1,Xã,Huyện Hòn Đất,Hòn Đất,0.933,,
19181,5764,Xã Đồng Nơ,Đồng Nơ,1,Xã,Huyện Hớn Quản,Hớn Quản,0.933,,
19188,5771,Xã Tân Lợi,Tân Lợi,1,Xã,Huyện Hớn Quản,Hớn Quản,0.933,,
16861,6353,xã Bắc Sơn,Bắc Sơn,1,Xã,Huyện Hưng Hà,Hưng Hà,0.933,,
20957,6355,xã Chí Hòa,Chí Hòa,1,Xã,Huyện Hưng Hà,Hưng Hà,0.933,,
20960,6358,xã Dân Chủ,Dân Chủ,1,Xã,Huyện Hưng Hà,Hưng Hà,0.933,,
20964,6361,xã Độc Lập,Độc Lập,1,Xã,Huyện Hưng Hà,Hưng Hà,0.933,,
20965,6362,xã Đông Đô,Đông Đô,1,Xã,Huyện Hưng Hà,Hưng Hà,0.933,,
20968,6366,xã Hồng An,Hồng An,1,Xã,Huyện Hưng Hà,Hưng Hà,0.933,,
20978,6378,xã Tân Hòa,Tân Hòa,1,Xã,Huyện Hưng Hà,Hưng Hà,0.933,,
20986,6386,xã Văn Cẩm,Văn Cẩm,1,Xã,Huyện Hưng Hà,Hưng Hà,0.933,,
15424,4860,xã Hưng Xá,Hưng Xá,1,Xã,Huyện Hưng Nguyên,Hưng Nguyên,0.933,,
19768,10231,xã Tân hợp,Tân Hợp,1,Xã,Huyện Hướng Hóa,Hướng Hóa,0.933,,
19772,10232,xã Tân Lập,Tân Lập,1,Xã,Huyện Hướng Hóa,Hướng Hóa,0.933,,
22320,9459,xã Gia Phố,Gia Phố,1,Xã,Huyện Hương Khê,Hương Khê,0.933,,
22312,9460,xã Hà Linh,Hà Linh,1,Xã,Huyện Hương Khê,Hương Khê,0.933,,
22316,9461,xã Hòa Hải,Hoà Hải,1,Xã,Huyện Hương Khê,Hương Khê,0.933,,
22327,9474,xã Lộc Yên,Lộc Yên,1,Xã,Huyện Hương Khê,Hương Khê,0.933,,
22322,9475,xã Phú Gia,Phú Gia,1,Xã,Huyện Hương Khê,Hương Khê,0.933,,
21274,9489,xã Sơn Hàm,Sơn Hàm,1,Xã,Huyện Hương Sơn,Hương Sơn,0.933,,
21275,9490,xã Sơn Hòa,Sơn Hòa,1,Xã,Huyện Hương Sơn,Hương Sơn,0.933,,
21279,9494,xã Sơn Lâm,Sơn Lâm,1,Xã,Huyện Hương Sơn,Hương Sơn,0.933,,
21283,9498,xã Sơn Mai,Sơn Mai,1,Xã,Huyện Hương Sơn,Hương Sơn,0.933,,
21285,9501,xã Sơn Phú,Sơn Phú,1,Xã,Huyện Hương Sơn,Hương Sơn,0.933,,
21288,9503,xã Sơn Tân,Sơn Tân,1,Xã,Huyện Hương Sơn,Hương Sơn,0.933,,
21289,9504,xã Sơn Tây,Sơn Tây,1,Xã,Huyện Hương Sơn,Hương Sơn,0.933,,
21294,9508,xã Sơn Trà,Sơn Trà,1,Xã,Huyện Hương Sơn,Hương Sơn,0.933,,
15914,5585,Xã Ia Chia,Ia Chia,1,Xã,Huyện Ia Grai,Ia Grai,0.933,,
15921,5593,Xã Ia Pếch,Ia Pếch,1,Xã,Huyện Ia Grai,Ia Grai,0.933,,
19283,5600,Xã Ia Kdăm,Ia Kdăm,1,Xã,Huyện Ia Pa,Ia Pa,0.933,,
19287,5601,Xã Ia Mrơn,Ia Mrơn,1,Xã,Huyện Ia Pa,Ia Pa,0.933,,
19286,5603,Xã Ia Trôk,Ia Trôk,1,Xã,Huyện Ia Pa,Ia Pa,0.933,,
19291,5605,Xã Kim Tân,Kim Tân,1,Xã,Huyện Ia Pa,Ia Pa,0.933,,
19361,5607,Xã Đăk Hlơ,Đắk HLơ,1,Xã,Huyện KBang,KBang,0.933,,
19359,5620,Xã Tơ Tung,Tơ Tung,1,Xã,Huyện KBang,KBang,0.933,,
17695,2066,Xã Sơn Lâm,Sơn Lâm,1,Xã,Huyện Khánh Sơn,Khánh Sơn,0.933,,
20101,5855,Xã Đại Tập,Đại Tập,1,Xã,Huyện Khoái Châu,Khoái Châu,0.933,,
20088,5868,Xã Tân Dân,Tân Dân,1,Xã,Huyện Khoái Châu,Khoái Châu,0.933,,
17591,3708,Xã Bình An,Bình An,1,Xã,Huyện Kiên Lương,Kiên Lương,0.933,,
17597,3715,Xã Sơn Hải,Sơn Hải,1,Xã,Huyện Kiên Lương,Kiên Lương,0.933,,
16815,6388,xã An Bình,An Bình,1,Xã,Huyện Kiến Xương,Kiến Xương,0.933,,
22294,6402,xã Nam Cao,Nam Cao,1,Xã,Huyện Kiến Xương,Kiến Xương,0.933,,
22286,6415,Xã Vũ Bình,Vũ Bình,1,Xã,Huyện Kiến Xương,Kiến Xương,0.933,,
22290,6416,xã Vũ Công,Vũ Công,1,Xã,Huyện Kiến Xương,Kiến Xương,0.933,,
16813,6420,xã Vũ Ninh,Vũ Ninh,1,Xã,Huyện Kiến Xương,Kiến Xương,0.933,,
13653,9291,xã Tân Sơn,Tân Sơn,1,Xã,Huyện Kim Bảng,Kim Bảng,0.933,,
18339,6877,xã Bắc Sơn,Bắc Sơn,1,Xã,Huyện Kim Bôi,Kim Bôi,0.933,,
18341,6880,xã Cuối Hạ,Cuối Hạ,1,Xã,Huyện Kim Bôi,Kim Bôi,0.933,,
18343,6882,xã Đú Sáng,Đú Sáng,1,Xã,Huyện Kim Bôi,Kim Bôi,0.933,,
18346,6885,xã Hợp Kim,Hợp Kim,1,Xã,Huyện Kim Bôi,Kim Bôi,0.933,,
18349,6888,xã Kim Bôi,Kim Bôi,1,Xã,Huyện Kim Bôi,Kim Bôi,0.933,,
18352,6889,xã Kim Sơn,Kim Sơn,1,Xã,Huyện Kim Bôi,Kim Bôi,0.933,,
18356,6895,xã Nật Sơn,Nật Sơn,1,Xã,Huyện Kim Bôi,Kim Bôi,0.933,,
18358,6897,xã Sào Báy,Sào Báy,1,Xã,Huyện Kim Bôi,Kim Bôi,0.933,,
13454,5873,xã Đức Hợp,Đức Hợp,1,Xã,Huyện Kim Động,Kim Động,0.933,,
13456,5875,xã Hùng An,Hùng An,1,Xã,Huyện Kim Động,Kim Động,0.933,,
13465,5880,xã Nhân La,Nhân La,1,Xã,Huyện Kim Động,Kim Động,0.933,,
13462,5886,xã Vĩnh Xá,Vĩnh Xá,1,Xã,Huyện Kim Động,Kim Động,0.933,,
7155,5306,Xã Cổ Dũng,Cổ Dũng,1,Xã,Huyện Kim Thành,Kim Thành,0.933,,
7157,5308,Xã Đại Đức,Đại Đức,1,Xã,Huyện Kim Thành,Kim Thành,0.933,,
7159,5310,Xã Kim Anh,Kim Anh,1,Xã,Huyện Kim Thành,Kim Thành,0.933,,
7161,5312,Xã Kim Khê,Kim Khê,1,Xã,Huyện Kim Thành,Kim Thành,0.933,,
7163,5314,Xã Kim Tân,Kim Tân,1,Xã,Huyện Kim Thành,Kim Thành,0.933,,
7182,5326,Xã An Sinh,An Sinh,1,Xã,Huyện Kinh Môn,Kinh Môn,0.933,,
7184,5328,Xã Duy Tân,Duy Tân,1,Xã,Huyện Kinh Môn,Kinh Môn,0.933,,
7186,5330,Xã Hiệp An,Hiệp An,1,Xã,Huyện Kinh Môn,Kinh Môn,0.933,,
19976,5337,Xã Lê Ninh,Lê Ninh,1,Xã,Huyện Kinh Môn,Kinh Môn,0.933,,
19985,5345,Xã Tân Dân,Tân Dân,1,Xã,Huyện Kinh Môn,Kinh Môn,0.933,,
19417,9916,Xã Đăk Nên,Đăk Nên,1,Xã,Huyện Kon Plông,Kon Plông,0.933,,
18601,9924,Xã Đăk Kôi,Đăk Kôi,1,Xã,Huyện Kon Rẫy,Kon Rẫy,0.933,,
18602,9925,Xã Đăk Pne,Đăk Pne,1,Xã,Huyện Kon Rẫy,Kon Rẫy,0.933,,
18598,9930,Xã Tân Lập,Tân Lập,1,Xã,Huyện Kon Rẫy,Kon Rẫy,0.933,,
16074,3017,Xã Ea Bông,Ea Bông,1,Xã,Huyện Krông Ana,Krông Ana,0.933,,
19593,3020,Xã Cư Đrăm,Cư Drăm,1,Xã,Huyện Krông Bông,Krông Bông,0.933,,
19579,3024,Xã Êa Trul,Ea Trul,1,Xã,Huyện Krông Bông,Krông Bông,0.933,,
19581,3027,Xã Hoà Sơn,Hòa Sơn,1,Xã,Huyện Krông Bông,Krông Bông,0.933,,
19584,3028,Xã Hoà Tân,Hòa Tân,1,Xã,Huyện Krông Bông,Krông Bông,0.933,,
19583,3030,Xã Khuê Ngọc Điền ,Khuê Ngọc Điền,1,Xã,Huyện Krông Bông,Krông Bông,0.933,,
19495,3034,Xã Chư Kbô,Chứ Kbô,1,Xã,Huyện Krông Búk,Krông Buk,0.933,,
19493,3036,Xã Cư Pơng,Cư Pơng,1,Xã,Huyện Krông Búk,Krông Buk,0.933,,
19496,3037,Xã Ea Ngai,Ea Ngai,1,Xã,Huyện Krông Búk,Krông Buk,0.933,,
19497,3041,Xã Tân Lập,Tân Lập,1,Xã,Huyện Krông Búk,Krông Buk,0.933,,
19478,3043,Xã Dliê Ya,Dliê Ya,1,Xã,Huyện Krông Năng,Krông Năng,0.933,,
19488,3051,Xã Phú Lộc,Phú Lộc,1,Xã,Huyện Krông Năng,Krông Năng,0.933,,
19370,8413,Xã Đắk Drô,Đăk Drô,1,Xã,Huyện Krông Nô,Krông Nô,0.933,,
19372,8416,Xã Đắk Sôr,Đăk Sôr,1,Xã,Huyện Krông Nô,Krông Nô,0.933,,
19303,5641,Xã Ia Mlah,Ia Mlah,1,Xã,Huyện Krông Pa,Krông Pa,0.933,,
19297,5642,Xã Ia Rmok,Ia Rmok,1,Xã,Huyện Krông Pa,Krông Pa,0.933,,
19301,5643,Xã Ia Rsai,Ia Rsai,1,Xã,Huyện Krông Pa,Krông Pa,0.933,,
19306,5646,Xã Phú Cần,Phú Cần,1,Xã,Huyện Krông Pa,Krông Pa,0.933,,
19512,3055,Xã Ea Kênh,Ea Kênh,1,Xã,Huyện Krông Pắk,Krông Pắk,0.933,,
19519,3062,Xã Ea Yông,Ea Yông,1,Xã,Huyện Krông Pắk,Krông Pắk,0.933,,
21514,9518,xã Kỳ Châu,Kỳ Châu,1,Xã,Huyện Kỳ Anh,Kỳ Anh,0.933,,
21515,9519,xã Kỳ Đồng,Kỳ Đồng,1,Xã,Huyện Kỳ Anh,Kỳ Anh,0.933,,
21533,9544,xã Kỳ Xuân,Kỳ Xuân,1,Xã,Huyện Kỳ Anh,Kỳ Anh,0.933,,
16641,6906,Xã Dân Hòa,Dân Hòa,1,Xã,Huyện Kỳ Sơn,Kỳ Sơn,0.933,,
16642,6907,Xã Độc Lập,Độc Lập,1,Xã,Huyện Kỳ Sơn,Kỳ Sơn,0.933,,
21917,4868,xã Bảo Nam,Bảo Nam,1,Xã,Huyện Kỳ Sơn,Kỳ Sơn,0.933,,
21912,4872,xã Huồi Tụ,Huồi Tụ,1,Xã,Huyện Kỳ Sơn,Kỳ Sơn,0.933,,
21926,4874,xã Hữu Lập,Hữu Lập,1,Xã,Huyện Kỳ Sơn,Kỳ Sơn,0.933,,
21908,4875,xã Keng Đu,Keng Đu,1,Xã,Huyện Kỳ Sơn,Kỳ Sơn,0.933,,
21935,4881,xã Na Ngoi,Na Ngoi,1,Xã,Huyện Kỳ Sơn,Kỳ Sơn,0.933,,
21934,4882,xã Nậm Càn,Nậm Càn,1,Xã,Huyện Kỳ Sơn,Kỳ Sơn,0.933,,
21934,4883,xã Nậm Càn,Nậm Cắn,1,Xã,Huyện Kỳ Sơn,Kỳ Sơn,0.933,,
21937,4884,xã Tây Sơn,Tây Sơn,1,Xã,Huyện Kỳ Sơn,Kỳ Sơn,0.933,,
15845,3439,Xã Đa Nhim,Đạ Nhim,1,Xã,Huyện Lạc Dương,Lạc Dương,0.933,,
21351,6919,xã Chí Đạo,Chí Đạo,1,Xã,Huyện Lạc Sơn,Lạc Sơn,0.933,,
21354,6921,xã Định Cư,Định Cư,1,Xã,Huyện Lạc Sơn,Lạc Sơn,0.933,,
21356,6923,xã Liên Vũ,Liên Vũ,1,Xã,Huyện Lạc Sơn,Lạc Sơn,0.933,,
21364,6931,xã Quý Hòa,Quý Hoà,1,Xã,Huyện Lạc Sơn,Lạc Sơn,0.933,,
21365,6932,xã Tân Lập,Tân Lập,1,Xã,Huyện Lạc Sơn,Lạc Sơn,0.933,,
21371,6938,xã Văn Sơn,Văn Sơn,1,Xã,Huyện Lạc Sơn,Lạc Sơn,0.933,,
21375,6943,xã Yên Phú,Yên Phú,1,Xã,Huyện Lạc Sơn,Lạc Sơn,0.933,,
20589,6944,Xã An Bình,An Bình,1,Xã,Huyện Lạc Thủy,Lạc Thủy,0.933,,
20578,6954,Xã Phú Lão,Phú Lão,1,Xã,Huyện Lạc Thủy,Lạc Thủy,0.933,,
16111,9695,Xã Tân Hòa,Tân Hòa,1,Xã,Huyện Lai Vung,Lai Vung,0.933,,
19625,3074,Xã Đắk Nuê,Đắk Nuê,1,Xã,Huyện Lắk,Lăk,0.933,,
22680,10968,xã Bình An,Bình An,1,Xã,Huyện Lâm Bình,Lâm Bình,0.933,,
15853,3448,Xã Gia Lâm,Gia Lâm,1,Xã,Huyện Lâm Hà,Lâm Hà,0.933,,
15855,3450,Xã Liên Hà,Liên Hà,1,Xã,Huyện Lâm Hà,Lâm Hà,0.933,,
15856,3451,Xã Mê Linh,Mê Linh,1,Xã,Huyện Lâm Hà,Lâm Hà,0.933,,
15859,3455,Xã Phú Sơn,Phú Sơn,1,Xã,Huyện Lâm Hà,Lâm Hà,0.933,,
