address_id,address_service_id,NOTE,Fillter,address_name,address_service_name,address_parent,address_type,address_service_prefix,address-service_parent, Simillar
34315,22801,,VV,Hoà Nam 1,Hoà Nam 11,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.9
34318,22802,,VV,Hoà Nam 2,Hòa Nam 2,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
34321,22803,,VV,Hoà Nam 3,Hòa Nam 3,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
34324,22804,,VV,Hoà Nam 4,Hòa Nam 4,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
34327,22805,,VV,Hoà Nam 5,Hòa Nam 5,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
34330,22806,,VV,Hoà Nam 6,Hòa Nam 6,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
33484,22807,,VV,Hoàng Minh Th?o,Hoàng Minh Th?o,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.968
33361,22808,,VV,Hoàng Th? Loan,Hoàng Th? Loan,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.966
33478,22809,,VV,Hoàng V?n Thái,Hoàng V?n Thái,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.966
33406,22810,,VV,H?ng Thái,H?ng Thái,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
33502,22811,,VV,Hu?nh Th? B?o Hoà,Hu?nh Th? B?o Hòa,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.971
33472,22812,,VV,Ki?u Oánh M?u,Ki?u Oánh M?u,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34495,22813,Kim C??ng Kính,VV,Kim C??ng Kính,Kim C??ng,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.75
34153,22815,,VV,Kim Liên 1,Kim Liên 1,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
34156,22816,,VV,Kim Liên 2,Kim Liên 2,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
34159,22817,,VV,Kim Liên 3,Kim Liên 3,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
33649,22818,,VV,Kinh D??ng V??ng,Kinh D??ng V??ng,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.97
33814,22819,,VV,L?c Long Quân,L?c Long Quân,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
33664,22821,,VV,Lâm Quang Th?,Lâm Quang Th?,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
33808,22822,,VV,Lê A,Lê A,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.889
33712,22823,,VV,Lê Công Ki?u,Lê Công Ki?u,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
33754,22824,,VV,Lê Doãn Nh?,Lê Doãn Nh?,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
33475,22825,,VV,Lê Hi?n Mai,Lê Hi?n Mai,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
33928,22827,,VV,Lê Thi?t,Lê Thi?t,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.941
34189,22828,,VV,Lê T? Nh?t Th?ng,Lê T? Nh?t Th?ng,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.97
33940,22830,,VV,Lê V?n Mi?n,Lê V?n M?n,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.909
33940,22831,,VV,Lê V?n Mi?n,Lê V?n Mi?n,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
33778,22832,,VV,Lê V?n S?,Lê V?n S?,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.842
33676,22833,,VV,Lê V?n Th?nh,Lê V?n Th?nh,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
33781,22834,,VV,L??ng Khánh Thi?n,L??ng Khánh Thi?n,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.971
33415,22835,,VV,L??ng Trúc ?àm,L??ng Trúc ?àm,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.966
33541,22836,,VV,Lý Chính Th?ng,Lý Chính Th?ng,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.966
33565,22837,,VV,Lý Thái Tông,Lý Thái Tông,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
34174,22839,,VV,Mai V?n Ng?c,Mai V?n Ng?c,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
33865,22841,,VV,M?c Bài 1,M?c Bài 1,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
33868,22842,,VV,M?c Bài 2,M?c Bài 2,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
33871,22843,,VV,M?c Bài 3,M?c Bài 3,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
33874,22844,,VV,M?c Bài 4,M?c Bài 4,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
33877,22845,,VV,M?c Bài 5,M?c Bài 5,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
33880,22846,,VV,M?c Bài 6,M?c Bài 6,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
33883,22847,,VV,M?c Bài 7,M?c Bài 7,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
33886,22848,,VV,M?c Bài 8,M?c Bài 8,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
33889,22849,,VV,M?c Bài 9,M?c Bài 9,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
33799,22850,,VV,Nam Cao,Nam Cao,Qu?n Liên Chi?u,2,Ph?,Liên Chi?u,0.875
34180,22851,,VV,Nam Ô,Nam Ô,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.909
33370,22852,,VV,Nam Trân,Nam Trân,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.941
33562,22853,,VV,Ngô Chân L?u,Ngô Chân L?u,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
33658,22854,,VV,Ngô ??c K?,Ngô ??c K?,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
33721,22855,,VV,Ngô S? Liên,Ngô S? Liên,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
34489,22856,,VV,Ngô Thì Nh?m,Ngô Thì Nh?m,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
33856,22857,,VV,Ngô V?n S?,Ngô V?n S?,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
33586,22858,,VV,Ngô Xuân Thu,Ngô Xuân Thu,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
33667,22859,,VV,Ng?c H?i,Ng?c H?i,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.941
34003,22860,,VV,Nguy?n An Ninh,Nguy?n An Ninh,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.966
34198,22861,,VV,Nguy?n Bá Phát,Nguy?n Bá Phát,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.966
33853,22862,,VV,Nguy?n C?nh Chân,Nguy?n C?nh Chân,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.97
33817,22863,,VV,Nguy?n C?nh D?,Nguy?n C?nh D?,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.966
33943,22864,,VV,Nguy?n Chánh,Nguy?n Chánh,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
33577,22865,,VV,Nguy?n Chích,Nguy?n Chích,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
34207,22866,,VV,Nguy?n Chu S?,Nguy?n Chu S?,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
33820,22868,,VV,Nguy?n ?ình T?ng,Nguy?n ?ình Tr?ng,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.941
33430,22870,,VV,Nguy?n ?? Cung,Nguy?n ?? Cung,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.966
34210,22871,,VV,Nguy?n Hàng Chi,Nguy?n Hàng Chi,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.968
33919,22872,,VV,Nguy?n Huy T?,Nguy?n Huy T?,Qu?n Liên Chi?u,2,Ph?,Liên Chi?u,0.929
33448,22873,,VV,Nguy?n Huy T??ng,Nguy?n Huy T??ng,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.97
33538,22874,,VV,Nguy?n Kh?c Nhu,Nguy?n Kh?c Nhu,Qu?n Liên Chi?u,2,Ph?,Liên Chi?u,0.938
33763,22876,,VV,Nguy?n Khuy?n,Nguy?n Khuy?n,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
33901,22877,,VV,Nguy?n Ki?u,Nguy?n Ki?u,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
33862,22878,,VV,Nguy?n L??ng B?ng,Nguy?n L??ng B?ng,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.971
33487,22879,,VV,Nguy?n Minh Ch?n,Nguy?n Minh Ch?n,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.97
33529,22880,,VV,Nguy?n Minh Không,Nguy?n Minh Không,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.971
33529,22881,,VV,Nguy?n Minh Không,Nguy?n Minh Không,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.971
33433,22882,,VV,Nguy?n M?ng Tuân,Nguy?n M?ng Tuân,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.97
33364,22883,,VV,Nguy?n Nh? H?nh,Nguy?n Nh? H?nh,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.968
33826,22884,,VV,Nguy?n Ph??c Chu,Nguy?n Ph??c Chu,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.97
33679,22885,,VV,Nguy?n Sinh S?c,Nguy?n Sinh S?c,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.968
33589,22887,,VV,Nguy?n T?t Thành,Nguy?n T?t Thành,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.97
33409,22888,,VV,Nguy?n Thái Bình,Nguy?n Thái Bình,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.97
33655,22891,,VV,Nguy?n Th? Th?p,Nguy?n Th? Th?p,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.968
33925,22892,,VV,Nguy?n Thuý,Nguy?n Thúy,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
33367,22893,,VV,Nguy?n T??ng Ph?,Nguy?n T??ng Ph?,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.97
33580,22894,,VV,Nguy?n V?n C?,Nguy?n V?n C?,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
33412,22896,,VV,Nguy?n Vi?t Xuân,Nguy?n Vi?t Xuân,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.97
33646,22897,,VV,Nguy?n Xí,Nguy?n Xí,Qu?n Liên Chi?u,2,Ph?,Liên Chi?u,0.9
33811,22901,,VV,Ninh T?n ,Ninh T?n,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.889
33685,22902,,VV,Ph?m ?ình H?,Ph?m ?ình H?,Qu?n Liên Chi?u,2,Ph?,Liên Chi?u,0.923
33520,22903,,VV,Ph?m Nh? X??ng,Ph?m Nh? X??ng,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.966
33499,22904,,VV,Ph?m Th? Lam Anh,Ph?m Th? Lam Anh,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.97
34009,22905,,VV,Ph?m V?n Ngôn,Ph?m V?n Ngôn,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
33913,22906,,VV,Ph?m V?n Tráng,Ph?m V?n Tráng,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.966
34183,22907,,VV,Phan ?ình Giót,Phan ?ình Giót,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.966
33793,22909,,VV,Phan Th? N?,Phan Th? N?,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
33532,22910,,VV,Phan V?n ??t,Phan V?n ??t,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
34000,22911,,VV,Phan V?n ??nh,Phan V?n ??nh,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
33997,22912,,VV,Phan V?n Thu?t,Phan V?n Thu?t,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.966
33994,22913,,VV,Phan V?n Tr??ng,Phan V?n Tr???ng,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.938
34749,22914,,VV,Phú L?c,Phú L?c,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.933
34336,22915,,VV,Phú L?c 1,Phú L?c 1,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
34363,22916,,VV,Phú L?c 11,Phú L?c 11,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
34372,22917,,VV,Phú L?c 14,Phú L?c 14,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
34369,22918,,VV,Phú L?c 15,Phú L?c 15,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
34375,22919,,VV,Phú L?c 16,Phú L?c 16,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
34378,22920,,VV,Phú L?c 17,Phú L?c 17,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
34381,22921,,VV,Phú L?c 18,Phú L?c 18,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
34384,22922,,VV,Phú L?c 19,Phú L?c 19,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
34333,22923,,VV,Phú L?c 2,Phú L?c 2,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
34387,22924,,VV,Phú L?c 20,Phú L?c 20,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
34390,22925,,VV,Phú L?c 21,Phú L?c 21,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
34339,22926,,VV,Phú L?c 3,Phú L?c 3,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
34342,22927,,VV,Phú L?c 4,Phú L?c 4,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
34345,22928,,VV,Phú L?c 5,Phu? Lô?c 5,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.857
34348,22929,,VV,Phú L?c 6,Phú L?c 6,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
34351,22930,,VV,Phú L?c 7,Phú L?c 7,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
34354,22931,,VV,Phú L?c 8,Phú L?c 8,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.947
33724,22932,,VV,Phú Th?nh 1,Phú Th?nh 1,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
33727,22933,,VV,Phú Th?nh 2,Phú Th?nh 2,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
33730,22934,,VV,Phú Th?nh 3,Phú Th?nh 3,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
33733,22935,,VV,Phú Th?nh 4,Phú Th?nh 4,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
33736,22936,,VV,Phú Th?nh 5,Phú Th?nh 5,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
33739,22937,,VV,Phú Th?nh 6,Phú Th?nh 6,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
33742,22938,,VV,Phú Th?nh 7,Phú Th?nh 7,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
33610,22939,,VV,Phú Xuân,Phú Xuân,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.941
33613,22940,,VV,Phú Xuân 1,Phú Xuân 1,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
33616,22941,,VV,Phú Xuân 2,Phú Xuân 2,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
33616,22942,,VV,Phú Xuân 2,Phú Xuân 3,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.857
33616,22943,,VV,Phú Xuân 2,Phú Xuân 4,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.857
33616,22944,,VV,Phú Xuân 2,Phú Xuân 5,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.857
33616,22945,,VV,Phú Xuân 2,Phú Xuân 6,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.857
33616,22946,,VV,Phú Xuân 2,Phú Xuân 7,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.857
33616,22947,,VV,Phú Xuân 2,Phú Xuân 8,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.857
33682,22948,,VV,Phùng Chí Kiên,Phùng Chí Kiên,Qu?n Liên Chi?u,2,Ph?,Liên Chi?u,0.933
33661,22949,,VV,Phùng H?ng,Phùng H?ng,Qu?n Liên Chi?u,2,Ph?,Liên Chi?u,0.909
5327,1716,,VV,Ph??ng Hòa Hi?p B?c,Hòa Hi?p B?c,Qu?n Liên Chi?u,1,Ph??ng,Liên Chi?u,1
5326,1717,,VV,Ph??ng Hòa Hi?p Nam,Hòa Hi?p Nam,Qu?n Liên Chi?u,1,Ph??ng,Liên Chi?u,1
5323,1718,,VV,Ph??ng Hòa Khánh B?c,Hòa Khánh B?c,Qu?n Liên Chi?u,1,Ph??ng,Liên Chi?u,1
5325,1719,,VV,Ph??ng Hòa Khánh Nam,Hòa Khánh Nam,Qu?n Liên Chi?u,1,Ph??ng,Liên Chi?u,1
5324,1720,,VV,Ph??ng Hòa Minh,Hòa Minh,Qu?n Liên Chi?u,1,Ph??ng,Liên Chi?u,1
34498,22950,,VV,Quang Thành,Quang Thành,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
33904,22951,,VV,Quang Thành 1,Quang Thành 1,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
33907,22952,,VV,Quang Thành 2,Quang Thành 2,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
33619,22960,,VV,S? Hy Nhan,S? Hy Nhan,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
33583,22962,,VV,T? Quang B?u,T? Quang B?u,Qu?n Liên Chi?u,2,Ph?,Liên Chi?u,0.923
33403,22963,,VV,Tân Trào,Tân Trào,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.941
33418,22967,,VV,Thanh T?nh,Thanh T?nh,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
34402,22968,,VV,Thanh Vinh ,Thanh Vinh,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.909
34426,22969,,VV,Thanh Vinh 10,Thanh Vinh 10,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34429,22970,,VV,Thanh Vinh 11,Thanh Vinh 11,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34435,22972,,VV,Thanh Vinh 14,Thanh Vinh 14,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34438,22973,,VV,Thanh Vinh 15,Thanh Vinh 15,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34441,22974,,VV,Thanh Vinh 16,Thanh Vinh 16,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34396,22971,,VV,Thanh Vinh 2,Thành Vinh 12,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.923
34408,22975,,VV,Thanh Vinh 4,Thanh Vinh 4,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
34420,22976,,VV,Thanh Vinh 8,Thanh Vinh 8,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
33535,22977,,VV,Thích Qu?ng ??c,Thích Qu?ng ??c,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.968
34246,22978,,VV,Tô Hi?u,Tô Hi?u,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.933
33421,22980,,VV,Tôn ??c Th?ng,Tôn ??c Th?ng,Qu?n Liên Chi?u,2,Ph?,Liên Chi?u,0.929
33427,22981,,VV,T?ng Duy Tân,T?ng Duy Tân,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
33784,22982,,VV,T?t ??ng,T?t ??ng,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.941
33508,22983,,VV,Trà Na 1,Trà Na 1,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.941
33511,22984,,VV,Trà Na 2,Trà Na 2,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.941
33514,22985,,VV,Trà Na 3,Trà Na 3,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.941
34849,22986,,VV,Tr?n Anh Tông,Tr?n Anh Tông,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34243,22987,,VV,Tr?n Bích San,Tr?n Bích San,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
33796,22988,,VV,Tr?n ?ình Tri,Tr?n ?ình Tri,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
33775,22989,,VV,Tr?n Nguyên ?án,Tr?n Nguyên ?án,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.968
33769,22991,,VV,Tr?n Quý Khoách,Tr?n Quý Khoách,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.968
34213,22992,,VV,Tr?n T?n,Tr?n T?n,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.941
33748,22994,,VV,Tr?n V?n K?,Tr?n V?n K?,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
34168,22995,,VV,Trinh Kh?c L?p,Tr?nh Kh?c L?p,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.966
34717,22996,,VV,Trung Ngh?a,Trung Ngh?a,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
34492,23006,,VV,Tr??ng Chinh,Tr??ng Chinh,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
33895,23007,,VV,Tr??ng V?n ?a,Tr??ng V?n ?a,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34204,23008,,VV,Tr??ng Vân L?nh,Tr??ng Vân L?nh,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.968
33451,23010,,VV,Tú Qu?,Tú Qu?,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.923
34138,23011,,VV,V?n Thánh 1,V?n Thánh 1,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
34141,23012,,VV,V?n Thánh 2,V?n Thánh 2,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
34144,23013,,VV,V?n Thánh 3,V?n Thánh 3,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
34147,23014,,VV,V?n Thánh 4,V?n Thánh 4,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.957
34132,23015,,VV,Võ Duy D??ng,Võ Duy D??ng,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
34201,23016,,VV,V? Huy T?n,V? Huy T?n,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
33481,23017,,VV,V? L?p,V? L?p,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.923
33832,23018,,VV,V? Ng?c Phan,V? Ng?c Phan,Qu?n Liên Chi?u,2,Ph?,Liên Chi?u,0.923
34030,23020,,VV,Xuân Thi?u,Xuân Thi?u,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.952
34036,23021,,VV,Xuân Thi?u 1,Xuân Thi?u 1,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
34063,23022,,VV,Xuân Thi?u 10,Xuân Thi?u 10,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34066,23023,,VV,Xuân Thi?u 11,Xuân Thi?u 11,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34069,23024,,VV,Xuân Thi?u 12 ,Xuân Thi?u 12,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.929
34072,23026,,VV,Xuân Thi?u 14,Xuân Thi?u 14,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34075,23027,,VV,Xuân Thi?u 15,Xuân Thi?u 15,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34078,23028,,VV,Xuân Thi?u 16,Xuân Thi?u 16,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34081,23029,,VV,Xuân Thi?u 17,Xuân Thi?u 17,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34087,23030,,VV,Xuân Thi?u 19,Xuân Thi?u 19,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34039,23031,,VV,Xuân Thi?u 2,Xuân Thi?u 2,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
34102,23032,,VV,Xuân Thi?u 24,Xuân Thi?u 24,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34111,23033,,VV,Xuân Thi?u 27,Xuân Thi?u 27,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34114,23034,,VV,Xuân Thi?u 28,Xuân Thi?u 28,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34117,23035,,VV,Xuân Thi?u 29,Xuân Thi?u 29,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34042,23036,,VV,Xuân Thi?u 3,Xuân Thi?u 3,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
34120,23037,,VV,Xuân Thi?u 30,Xuân Thi?u 30,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34129,23038,,VV,Xuân thi?u 33,Xuân Thi?u 33,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.963
34045,23039,,VV,Xuân Thi?u 4,Xuân Thi?u 4,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
34048,23040,,VV,Xuân Thi?u 5,Xuân Thi?u 5,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
34051,23041,,VV,Xuân Thi?u 6,Xuân Thi?u 6,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
34054,23042,,VV,Xuân Thi?u 7,Xuân Thi?u 7,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
34057,23043,,VV,Xuân Thi?u 8,Xuân Thi?u 8,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
34060,23044,,VV,Xuân Thi?u 9,Xuân Thi?u 9,Qu?n Liên Chi?u,2,???ng,Liên Chi?u,0.96
13155,29268,,VV,An ?à,An ?à,Qu?n Ngô Quy?n,2,???ng,Ngô Quy?n,0.909
13154,29269,,VV,An ?à N?i,An ?à N?i,Qu?n Ngô Quy?n,2,???ng,Ngô Quy?n,0.947
13207,29272,,VV,C?u ??t ,C?u ??t,Qu?n Ngô Quy?n,2,???ng,Ngô Quy?n,0.875
13188,29276,,VV,Chu V?n An,Chu V?n An,Qu?n Ngô Quy?n,2,???ng,Ngô Quy?n,0.952
13183,29278,,VV,?à N?ng,?à N?ng,Qu?n Ngô Quy?n,2,Ph?,Ngô Quy?n,0.875
13185,29279,,VV,?i?n Biên Ph?,?i?n Biên Ph?,Qu?n Ngô Quy?n,2,???ng,Ngô Quy?n,0.963
13219,29282,,VV,??i C?n,??i C?n,Qu?n Ngô Quy?n,2,???ng,Ngô Quy?n,0.933
5834,29284,,VV,?ông Khê,?ông Khê,Qu?n Ngô Quy?n,2,???ng,Ngô Quy?n,0.941
